status	reason	candidate_idx	candidate_wl	fit_center_wl	min_rr	baseline	depth	depth_fraction	noise	depth_sigma	edge_distance_nm	duplicates_merged	merged_candidate_wavelengths
selected	accepted	532	1520.5317	1520.5298	0.0019070941	0.011919822	0.010012728	0.84000649	0.00036725838	27.263442	0.49731445	0	
selected	accepted	2246	1522.2435	1522.2465	-0.00084463727	0.013015484	0.013860121	1.0648948	0.000348594	39.760067	0.49633789	0	
selected	accepted	3117	1523.1133	1523.1302	0.0088187034	0.012742295	0.0039235914	0.30791875	0.00036641864	10.707947	0.48242188	1	1523.113281,1523.394897
selected	accepted	3975	1523.9701	1523.9681	0.0017912858	0.011221402	0.0094301162	0.84036881	0.0003660183	25.764057	0.49731445	0	
selected	accepted	4798	1524.792	1524.827	0.006761395	0.01095448	0.0041930849	0.38277352	0.00031997293	13.104499	0.46435547	0	
selected	accepted	5872	1525.8646	1525.8625	0.001669732	0.01289978	0.011230048	0.87056121	0.00032429542	34.629068	0.49731445	0	
selected	accepted	6414	1526.4059	1526.3969	0.010092115	0.01390977	0.003817655	0.27445853	0.00031035359	12.300985	0.49035645	0	
selected	accepted	7674	1527.6642	1527.6661	-0.00030125584	0.012559606	0.012860862	1.0239861	0.0003645519	35.278548	0.49731445	0	
selected	accepted	9750	1529.7373	1529.4987	0.0022085377	0.013370142	0.011161605	0.83481569	0.00036334158	30.719315	0.26062012	1	1529.498657,1529.737305
selected	accepted	11538	1531.5229	1531.3271	0.0036005502	0.012354223	0.0087536724	0.70855712	0.00035685492	24.530059	0.30358887	1	1531.322266,1531.522949
selected	accepted	13204	1533.1866	1533.1857	0.004307294	0.014794583	0.010487289	0.70886006	0.00035458567	29.576178	0.49829102	0	
selected	accepted	15053	1535.0332	1535.0342	-0.001423216	0.012017331	0.013440547	1.1184303	0.0003782077	35.537476	0.49829102	1	1534.746582,1535.033203
selected	accepted	16894	1536.8717	1536.8727	-0.0011191623	0.012165063	0.013284226	1.0919981	0.00037725652	35.212713	0.49841309	0	
selected	accepted	18154	1538.13	1538.0901	0.0078589315	0.012836073	0.0049771417	0.38774644	0.00035848145	13.883959	0.45935059	0	
selected	accepted	18763	1538.7382	1538.7372	0.00084792215	0.013190548	0.012342626	0.93571744	0.00035845602	34.432747	0.49829102	1	1538.508545,1538.738159
selected	accepted	19818	1539.7917	1539.7968	0.010423849	0.015009044	0.0045851953	0.30549548	0.00035774259	12.817024	0.49438477	0	
selected	accepted	20615	1540.5876	1540.5876	-0.0010821397	0.014433589	0.015515729	1.0749737	0.00036613495	42.377076	0.49926758	0	
selected	accepted	21524	1541.4955	1541.4965	0.0072467275	0.012271884	0.0050251566	0.40948534	0.00035707824	14.072985	0.49829102	0	
selected	accepted	22483	1542.4532	1542.4532	0.001434448	0.011901382	0.010466934	0.87947215	0.00028963885	36.13788	0.49926758	0	
selected	accepted	23298	1543.2671	1543.269	0.0097492826	0.013397744	0.0036484609	0.27231906	0.00029367183	12.423599	0.49731445	0	
selected	accepted	24347	1544.3147	1544.3187	0.00057525018	0.014472174	0.013896924	0.96025129	0.00036472666	38.102297	0.49523926	0	
selected	accepted	25026	1544.9928	1545.0227	0.0096979142	0.012927365	0.0032294504	0.24981506	0.00031544727	10.237687	0.46936035	0	
selected	accepted	26220	1546.1852	1546.1831	0.0044037796	0.012143884	0.007740104	0.63736645	0.00037295437	20.753488	0.49731445	0	
selected	accepted	26748	1546.7124	1546.7134	0.0096844713	0.013023552	0.0033390804	0.25638785	0.00036390321	9.1757378	0.49841309	0	
selected	accepted	28092	1548.0546	1548.0566	-0.001001784	0.012000388	0.013002172	1.0834793	0.00037236219	34.918078	0.49731445	0	
selected	accepted	29966	1549.9261	1549.9261	-0.00048466625	0.012590827	0.013075494	1.0384936	0.00036327061	35.993811	0.49926758	1	1549.926147,1550.191772
selected	accepted	31837	1551.7946	1551.7946	0.00023052268	0.012463697	0.012233174	0.98150447	0.00036320337	33.681334	0.49926758	1	1551.794556,1551.995361
selected	accepted	33697	1553.6521	1553.6571	0.0070660548	0.012133298	0.0050672434	0.41763116	0.00037212601	13.617009	0.4942627	0	
selected	accepted	35658	1555.6105	1555.6115	0.0002438732	0.011817742	0.011573868	0.97936381	0.00039015986	29.664426	0.49829102	0	
selected	accepted	37562	1557.5118	1557.5099	5.0497847e-05	0.013330489	0.013279991	0.99621185	0.00037297721	35.605369	0.49731445	1	1557.242188,1557.511841
selected	accepted	39457	1559.4043	1559.4043	-0.00042254044	0.010547229	0.01096977	1.0400617	0.0003825626	28.674443	0.49926758	0	
selected	accepted	40271	1560.2172	1559.9126	0.0091725801	0.011003837	0.0018312568	0.16641984	0.00031162761	5.8764267	0.19470215	0	
selected	accepted	41353	1561.2977	1561.2948	-0.0011646438	0.012839565	0.014004209	1.0907074	0.00039230519	35.697231	0.49633789	0	
selected	accepted	43277	1563.2191	1563.2172	-0.0013814904	0.012668435	0.014049925	1.1090498	0.00039355992	35.699583	0.49731445	0	
selected	accepted	45184	1565.1235	1565.1246	0.0025198123	0.012100977	0.0095811648	0.79176786	0.0003946954	24.274833	0.49829102	0	
selected	accepted	47108	1567.045	1567.043	-4.3586331e-05	0.011785285	0.011828872	1.0036984	0.00040516697	29.195054	0.49731445	0	
selected	accepted	49028	1568.9624	1568.9624	-0.0012808135	0.013496326	0.014777139	1.0949009	0.00041170413	35.892618	0.49926758	0	
selected	accepted	50957	1570.8888	1570.8878	0.0014924455	0.011863993	0.010371548	0.87420378	0.00041839868	24.788672	0.49829102	0	
selected	accepted	52886	1572.8152	1572.8152	0.00067945501	0.013034024	0.012354569	0.94787066	0.00033821033	36.529246	0.49926758	0	
selected	accepted	54059	1573.9866	1574.0116	0.010300374	0.013055318	0.0027549444	0.21102085	0.00043014475	6.4046914	0.47436523	0	
selected	accepted	54829	1574.7556	1574.7546	-0.0009326931	0.012967432	0.013900125	1.0719258	0.00045886782	30.292221	0.49841309	0	
selected	accepted	56780	1576.704	1576.708	0.0016830933	0.012743023	0.01105993	0.86792041	0.00044232937	25.003833	0.49523926	0	
selected	accepted	58730	1578.6514	1578.6523	0.0035720512	0.01125768	0.0076856287	0.68270094	0.00046325652	16.590438	0.49829102	0	
selected	accepted	60674	1580.5927	1580.5876	0.005702993	0.012765761	0.007062768	0.55325868	0.00037244573	18.963214	0.4942627	0	
selected	accepted	62636	1582.552	1582.5541	-0.0013149275	0.012677947	0.013992874	1.1037177	0.00047628183	29.379399	0.49731445	0	
selected	accepted	64587	1584.5004	1584.4994	0.0066229647	0.011054425	0.0044314606	0.40087662	0.00039387738	11.250863	0.49829102	0	
selected	accepted	66568	1586.4788	1586.4797	0.0094670966	0.01296001	0.0034929132	0.26951471	0.00048474537	7.205666	0.49829102	0	
selected	accepted	68520	1588.4281	1588.4312	0.0075723971	0.011886161	0.004313764	0.36292323	0.00045341776	9.5138841	0.49633789	0	
selected	accepted	70511	1590.4164	1590.4164	0.0027887056	0.011836027	0.0090473218	0.76438838	0.00051104834	17.703456	0.49926758	0	
selected	accepted	72491	1592.3938	1592.3917	-0.0012137753	0.013252517	0.014466292	1.0915883	0.00053119563	27.233455	0.49731445	0	
selected	accepted	74481	1594.3811	1594.3821	0.004245223	0.014570603	0.01032538	0.70864466	0.0005224296	19.764155	0.49829102	0	
selected	accepted	76481	1596.3784	1596.3784	-0.0014144726	0.012743611	0.014158083	1.1109946	0.00055134392	25.679223	0.49926758	0	
selected	accepted	78460	1598.3547	1598.3547	0.0072309789	0.01498859	0.0077576108	0.51756776	0.00057033285	13.601901	0.49926758	0	
selected	accepted	80456	1600.348	1600.345	0.0085085555	0.014119434	0.0056108781	0.39738691	0.00057948491	9.6825266	0.49621582	0	
selected	accepted	82469	1602.3583	1602.3544	0.0066970196	0.014819373	0.0081223538	0.54809023	0.00060740671	13.372183	0.49536133	0	
selected	accepted	84483	1604.3696	1604.3687	0.0062829617	0.013875695	0.0075927332	0.54719661	0.00061582333	12.329402	0.49841309	1	1604.104004,1604.369629
selected	accepted	86504	1606.3878	1606.3839	0.0054844463	0.01725156	0.011767114	0.68208983	0.00064228921	18.320584	0.49536133	0	
selected	accepted	88493	1608.3741	1608.3702	0.00072530993	0.013647449	0.012922139	0.94685381	0.00049974916	25.857249	0.49536133	0	
selected	accepted	90537	1610.4154	1610.4185	-0.0029550841	0.014532463	0.017487547	1.2033437	0.00066684772	26.224199	0.49633789	1	1610.415405,1610.625122
selected	accepted	92570	1612.4457	1612.4467	-0.0012650476	0.013761415	0.015026463	1.0919271	0.00070198885	21.405557	0.49841309	0	
selected	accepted	94594	1614.4669	1614.4829	-0.0004181177	0.014266306	0.014684424	1.0293081	0.0007088251	20.716568	0.48339844	0	
selected	accepted	96638	1616.5082	1616.5072	-0.0025373433	0.012697105	0.015234448	1.1998364	0.00057689965	26.40745	0.49829102	0	
selected	accepted	98685	1618.5525	1618.5525	-0.0017717537	0.015705939	0.017477692	1.1128079	0.00060275825	28.996189	0.49926758	0	
rejected	minimum_at_window_edge	1778	1521.7761	1522.2465	-0.00084463727	0.01208864	0.012933278	1.0698703	0.00035770348	36.156421	0.028930664		
rejected	minimum_at_window_edge	8101	1528.0906	1527.6661	-0.00030125584	0.01268507	0.012986326	1.0237489	0.00036412033	35.66493	0.074829102		
rejected	minimum_at_window_edge	15495	1535.4746	1535.0342	-0.001423216	0.013039354	0.01446257	1.1091477	0.00037825146	38.235332	0.058837891		
rejected	minimum_at_window_edge	16451	1536.4293	1536.8727	-0.0011191623	0.012907647	0.01402681	1.0867054	0.00036849813	38.064806	0.055908203		
rejected	minimum_at_window_edge	28559	1548.521	1548.0566	-0.001001784	0.011785863	0.012787647	1.0849988	0.00037228292	34.349273	0.034912109		
rejected	minimum_at_window_edge	40934	1560.8793	1561.2948	-0.0011646438	0.011491417	0.012656061	1.101349	0.00038312048	33.034154	0.083862305		
rejected	minimum_at_window_edge	42784	1562.7268	1563.2172	-0.0013814904	0.013559591	0.014941081	1.1018829	0.00039305396	38.012799	0.0090332031		
rejected	minimum_at_window_edge	44616	1564.5564	1564.9688	0.0095626203	0.011814077	0.0022514566	0.19057406	0.00040345267	5.5804725	0.086914062		
rejected	too_shallow_vs_noise	46461	1566.3988	1566.3999	0.010070204	0.011529053	0.0014588489	0.12653675	0.00032374172	4.5062121	0.49829102		
rejected	too_shallow_vs_noise	57610	1577.5328	1577.8314	0.0094890636	0.011698593	0.0022095297	0.1888714	0.00044349563	4.9820778	0.20068359		
rejected	minimum_at_window_edge	65031	1584.9438	1584.4994	0.0066229647	0.011422667	0.0047997024	0.42019104	0.00040381645	11.885852	0.054931641		
rejected	too_shallow_vs_noise	69220	1589.1272	1589.0873	0.0091392613	0.011031282	0.0018920203	0.1715141	0.00051040004	3.7069361	0.45947266		
rejected	minimum_at_window_edge	75803	1595.7013	1596.1957	0.010979951	0.013714865	0.0027349133	0.19941235	0.00054646302	5.0047547	0.0050048828		
rejected	minimum_at_window_edge	79985	1599.8777	1600.345	0.0085085555	0.015060785	0.0065522293	0.43505232	0.00057948633	11.306961	0.031982422		
rejected	minimum_at_window_edge	92941	1612.8162	1612.4467	-0.0012650476	0.013836402	0.01510145	1.0914289	0.00071152739	21.223989	0.12976074		
rejected	minimum_at_window_edge	97374	1617.2432	1616.7919	0.010907185	0.014041351	0.003134166	0.22320971	0.00059467723	5.2703648	0.047973633		
rejected	duplicate_of_1523.130249	3117	1523.1133	1523.1302	0.0088187034	0.012742295	0.0039235914	0.30791875	0.00036641864	10.707947	0.48242188		
rejected	duplicate_of_1523.130249	3399	1523.3949	1523.1302	0.0088187034	0.011578249	0.0027595461	0.2383388	0.00035730118	7.7233052	0.23461914		
rejected	duplicate_of_1529.498657	9511	1529.4987	1529.4987	0.0022085377	0.013203164	0.010994627	0.83272664	0.00035427742	31.033947	0.49926758		
rejected	duplicate_of_1529.498657	9750	1529.7373	1529.4987	0.0022085377	0.013370142	0.011161605	0.83481569	0.00036334158	30.719315	0.26062012		
rejected	duplicate_of_1531.327148	11337	1531.3223	1531.3271	0.0036005502	0.012007805	0.0084072547	0.70014917	0.00036123791	23.273456	0.49438477		
rejected	duplicate_of_1531.327148	11538	1531.5229	1531.3271	0.0036005502	0.012354223	0.0087536724	0.70855712	0.00035685492	24.530059	0.30358887		
rejected	duplicate_of_1535.034180	14766	1534.7466	1535.0342	-0.001423216	0.013351028	0.014774244	1.1065997	0.00036070604	40.959238	0.21179199		
rejected	duplicate_of_1535.034180	15053	1535.0332	1535.0342	-0.001423216	0.012017331	0.013440547	1.1184303	0.0003782077	35.537476	0.49829102		
rejected	duplicate_of_1538.737183	18533	1538.5085	1538.7372	0.00084792215	0.012062793	0.011214871	0.92970764	0.0003607603	31.086766	0.27062988		
rejected	duplicate_of_1538.737183	18763	1538.7382	1538.7372	0.00084792215	0.013190548	0.012342626	0.93571744	0.00035845602	34.432747	0.49829102		
rejected	duplicate_of_1549.926147	29966	1549.9261	1549.9261	-0.00048466625	0.012590827	0.013075494	1.0384936	0.00036327061	35.993811	0.49926758		
rejected	duplicate_of_1549.926147	30232	1550.1918	1549.9261	-0.00048466625	0.013396892	0.013881559	1.0361775	0.00037209587	37.306403	0.23376465		
rejected	duplicate_of_1551.794556	31837	1551.7946	1551.7946	0.00023052268	0.012463697	0.012233174	0.98150447	0.00036320337	33.681334	0.49926758		
rejected	duplicate_of_1551.794556	32038	1551.9954	1551.7946	0.00023052268	0.012184934	0.011954411	0.98108134	0.0003676341	32.517144	0.29858398		
rejected	duplicate_of_1557.509888	37292	1557.2422	1557.5099	5.0497847e-05	0.012852161	0.012801663	0.99607087	0.0003773987	33.920792	0.23168945		
rejected	duplicate_of_1557.509888	37562	1557.5118	1557.5099	5.0497847e-05	0.013330489	0.013279991	0.99621185	0.00037297721	35.605369	0.49731445		
rejected	duplicate_of_1604.368652	84217	1604.104	1604.3687	0.0062829617	0.013739695	0.007456733	0.54271461	0.00061582295	12.108566	0.23461914		
rejected	duplicate_of_1604.368652	84483	1604.3696	1604.3687	0.0062829617	0.013875695	0.0075927332	0.54719661	0.00061582333	12.329402	0.49841309		
rejected	duplicate_of_1610.418457	90537	1610.4154	1610.4185	-0.0029550841	0.014532463	0.017487547	1.2033437	0.00066684772	26.224199	0.49633789		
rejected	duplicate_of_1610.418457	90747	1610.6251	1610.4185	-0.0029550841	0.014567507	0.017522591	1.2028545	0.00065747692	26.651263	0.29260254		
